,SiteName,LocationName,GenericLocation,Session,Date,Day,OrdDay,Covers
36398,Plateau,PDR,PDR,Night,2020-10-01,Thursday,4_Thursday,0.0
36399,Plateau,PDR,PDR,Night,2020-10-02,Friday,5_Friday,0.0
36400,Plateau,PDR,PDR,Night,2020-10-03,Saturday,6_Saturday,0.0
36401,Plateau,PDR,PDR,Night,2020-10-04,Sunday,7_Sunday,0.0
36402,Plateau,PDR,PDR,Night,2020-10-05,Monday,1_Monday,0.0
36403,Plateau,PDR,PDR,Night,2020-10-06,Tuesday,2_Tuesday,0.0
36404,Plateau,PDR,PDR,Night,2020-10-07,Wednesday,3_Wednesday,0.0
36405,Plateau,PDR,PDR,Night,2020-10-08,Thursday,4_Thursday,0.0
36406,Plateau,PDR,PDR,Night,2020-10-09,Friday,5_Friday,0.0
36407,Plateau,PDR,PDR,Night,2020-10-10,Saturday,6_Saturday,0.0
36408,Plateau,PDR,PDR,Night,2020-10-11,Sunday,7_Sunday,0.0
36409,Plateau,PDR,PDR,Night,2020-10-12,Monday,1_Monday,0.0
36410,Plateau,PDR,PDR,Night,2020-10-13,Tuesday,2_Tuesday,0.0
36411,Plateau,PDR,PDR,Night,2020-10-14,Wednesday,3_Wednesday,0.0
36412,Plateau,PDR,PDR,Night,2020-10-15,Thursday,4_Thursday,0.0
36413,Plateau,PDR,PDR,Night,2020-10-16,Friday,5_Friday,0.0
36414,Plateau,PDR,PDR,Night,2020-10-17,Saturday,6_Saturday,0.0
36415,Plateau,PDR,PDR,Night,2020-10-18,Sunday,7_Sunday,0.0
36416,Plateau,PDR,PDR,Night,2020-10-19,Monday,1_Monday,0.0
36417,Plateau,PDR,PDR,Night,2020-10-20,Tuesday,2_Tuesday,0.0
36418,Plateau,PDR,PDR,Night,2020-10-21,Wednesday,3_Wednesday,0.0
36419,Plateau,PDR,PDR,Night,2020-10-22,Thursday,4_Thursday,0.0
36420,Plateau,PDR,PDR,Night,2020-10-23,Friday,5_Friday,0.0
36421,Plateau,PDR,PDR,Night,2020-10-24,Saturday,6_Saturday,0.0
36422,Plateau,PDR,PDR,Night,2020-10-25,Sunday,7_Sunday,0.0
36423,Plateau,PDR,PDR,Night,2020-10-26,Monday,1_Monday,0.0
36424,Plateau,PDR,PDR,Night,2020-10-27,Tuesday,2_Tuesday,0.0
36425,Plateau,PDR,PDR,Night,2020-10-28,Wednesday,3_Wednesday,0.0
36426,Plateau,PDR,PDR,Night,2020-10-29,Thursday,4_Thursday,0.0
36427,Plateau,PDR,PDR,Night,2020-10-30,Friday,5_Friday,0.0
36428,Plateau,PDR,PDR,Night,2020-10-31,Saturday,6_Saturday,0.0
36429,Plateau,PDR,PDR,Night,2020-11-01,Sunday,7_Sunday,0.0
36430,Plateau,PDR,PDR,Night,2020-11-02,Monday,1_Monday,0.0
36431,Plateau,PDR,PDR,Night,2020-11-03,Tuesday,2_Tuesday,0.0
36432,Plateau,PDR,PDR,Night,2020-11-04,Wednesday,3_Wednesday,0.0
36433,Plateau,PDR,PDR,Night,2020-11-05,Thursday,4_Thursday,0.0
36434,Plateau,PDR,PDR,Night,2020-11-06,Friday,5_Friday,0.0
36435,Plateau,PDR,PDR,Night,2020-11-09,Monday,1_Monday,0.0
36436,Plateau,PDR,PDR,Night,2020-11-10,Tuesday,2_Tuesday,0.0
36437,Plateau,PDR,PDR,Night,2020-11-11,Wednesday,3_Wednesday,0.0
36438,Plateau,PDR,PDR,Night,2020-11-12,Thursday,4_Thursday,0.0
36439,Plateau,PDR,PDR,Night,2020-11-13,Friday,5_Friday,0.0
36440,Plateau,PDR,PDR,Night,2020-11-14,Saturday,6_Saturday,0.0
36441,Plateau,PDR,PDR,Night,2020-11-15,Sunday,7_Sunday,0.0
36442,Plateau,PDR,PDR,Night,2020-11-16,Monday,1_Monday,0.0
36443,Plateau,PDR,PDR,Night,2020-11-17,Tuesday,2_Tuesday,0.0
36444,Plateau,PDR,PDR,Night,2020-11-18,Wednesday,3_Wednesday,0.0
36445,Plateau,PDR,PDR,Night,2020-11-19,Thursday,4_Thursday,0.0
36446,Plateau,PDR,PDR,Night,2020-11-20,Friday,5_Friday,0.0
36447,Plateau,PDR,PDR,Night,2020-11-21,Saturday,6_Saturday,0.0
36448,Plateau,PDR,PDR,Night,2020-11-22,Sunday,7_Sunday,0.0
36449,Plateau,PDR,PDR,Night,2020-11-23,Monday,1_Monday,0.0
36450,Plateau,PDR,PDR,Night,2020-11-24,Tuesday,2_Tuesday,0.0
36451,Plateau,PDR,PDR,Night,2020-11-25,Wednesday,3_Wednesday,0.0
36452,Plateau,PDR,PDR,Night,2020-11-26,Thursday,4_Thursday,0.0
36453,Plateau,PDR,PDR,Night,2020-11-27,Friday,5_Friday,0.0
36454,Plateau,PDR,PDR,Night,2020-11-28,Saturday,6_Saturday,0.0
36455,Plateau,PDR,PDR,Night,2020-11-30,Monday,1_Monday,0.0
36456,Plateau,PDR,PDR,Night,2020-12-01,Tuesday,2_Tuesday,0.0
36457,Plateau,PDR,PDR,Night,2020-12-02,Wednesday,3_Wednesday,0.0
36458,Plateau,PDR,PDR,Night,2020-12-03,Thursday,4_Thursday,0.0
36459,Plateau,PDR,PDR,Night,2020-12-04,Friday,5_Friday,0.0
36460,Plateau,PDR,PDR,Night,2020-12-05,Saturday,6_Saturday,0.0
36461,Plateau,PDR,PDR,Night,2020-12-06,Sunday,7_Sunday,0.0
36462,Plateau,PDR,PDR,Night,2020-12-07,Monday,1_Monday,0.0
36463,Plateau,PDR,PDR,Night,2020-12-08,Tuesday,2_Tuesday,0.0
36464,Plateau,Restaurant,Restaurant,Breakfast,2019-11-01,Friday,5_Friday,0.0
36465,Plateau,Restaurant,Restaurant,Breakfast,2019-11-02,Saturday,6_Saturday,0.0
36466,Plateau,Restaurant,Restaurant,Breakfast,2019-11-03,Sunday,7_Sunday,0.0
36467,Plateau,Restaurant,Restaurant,Breakfast,2019-11-04,Monday,1_Monday,0.0
36468,Plateau,Restaurant,Restaurant,Breakfast,2019-11-05,Tuesday,2_Tuesday,0.0
36469,Plateau,Restaurant,Restaurant,Breakfast,2019-11-06,Wednesday,3_Wednesday,0.0
36470,Plateau,Restaurant,Restaurant,Breakfast,2019-11-07,Thursday,4_Thursday,0.0
36471,Plateau,Restaurant,Restaurant,Breakfast,2019-11-08,Friday,5_Friday,0.0
36472,Plateau,Restaurant,Restaurant,Breakfast,2019-11-09,Saturday,6_Saturday,0.0
36473,Plateau,Restaurant,Restaurant,Breakfast,2019-11-10,Sunday,7_Sunday,0.0
36474,Plateau,Restaurant,Restaurant,Breakfast,2019-11-11,Monday,1_Monday,0.0
36475,Plateau,Restaurant,Restaurant,Breakfast,2019-11-12,Tuesday,2_Tuesday,0.0
36476,Plateau,Restaurant,Restaurant,Breakfast,2019-11-13,Wednesday,3_Wednesday,0.0
36477,Plateau,Restaurant,Restaurant,Breakfast,2019-11-14,Thursday,4_Thursday,0.0
36478,Plateau,Restaurant,Restaurant,Breakfast,2019-11-15,Friday,5_Friday,0.0
36479,Plateau,Restaurant,Restaurant,Breakfast,2019-11-16,Saturday,6_Saturday,0.0
36480,Plateau,Restaurant,Restaurant,Breakfast,2019-11-17,Sunday,7_Sunday,0.0
36481,Plateau,Restaurant,Restaurant,Breakfast,2019-11-18,Monday,1_Monday,0.0
36482,Plateau,Restaurant,Restaurant,Breakfast,2019-11-19,Tuesday,2_Tuesday,0.0
36483,Plateau,Restaurant,Restaurant,Breakfast,2019-11-20,Wednesday,3_Wednesday,0.0
36484,Plateau,Restaurant,Restaurant,Breakfast,2019-11-21,Thursday,4_Thursday,0.0
36485,Plateau,Restaurant,Restaurant,Breakfast,2019-11-22,Friday,5_Friday,0.0
36486,Plateau,Restaurant,Restaurant,Breakfast,2019-11-23,Saturday,6_Saturday,0.0
36487,Plateau,Restaurant,Restaurant,Breakfast,2019-11-24,Sunday,7_Sunday,0.0
36488,Plateau,Restaurant,Restaurant,Breakfast,2019-11-25,Monday,1_Monday,0.0
36489,Plateau,Restaurant,Restaurant,Breakfast,2019-11-26,Tuesday,2_Tuesday,0.0
36490,Plateau,Restaurant,Restaurant,Breakfast,2019-11-27,Wednesday,3_Wednesday,0.0
36491,Plateau,Restaurant,Restaurant,Breakfast,2019-11-28,Thursday,4_Thursday,0.0
36492,Plateau,Restaurant,Restaurant,Breakfast,2019-11-29,Friday,5_Friday,0.0
36493,Plateau,Restaurant,Restaurant,Breakfast,2019-11-30,Saturday,6_Saturday,0.0
36494,Plateau,Restaurant,Restaurant,Breakfast,2019-12-01,Sunday,7_Sunday,0.0
36495,Plateau,Restaurant,Restaurant,Breakfast,2019-12-02,Monday,1_Monday,0.0
36496,Plateau,Restaurant,Restaurant,Breakfast,2019-12-03,Tuesday,2_Tuesday,0.0
36497,Plateau,Restaurant,Restaurant,Breakfast,2019-12-04,Wednesday,3_Wednesday,0.0
36498,Plateau,Restaurant,Restaurant,Breakfast,2019-12-05,Thursday,4_Thursday,0.0
36499,Plateau,Restaurant,Restaurant,Breakfast,2019-12-06,Friday,5_Friday,0.0
36500,Plateau,Restaurant,Restaurant,Breakfast,2019-12-07,Saturday,6_Saturday,0.0
36501,Plateau,Restaurant,Restaurant,Breakfast,2019-12-08,Sunday,7_Sunday,0.0
36502,Plateau,Restaurant,Restaurant,Breakfast,2019-12-09,Monday,1_Monday,0.0
36503,Plateau,Restaurant,Restaurant,Breakfast,2019-12-10,Tuesday,2_Tuesday,0.0
36504,Plateau,Restaurant,Restaurant,Breakfast,2020-10-01,Thursday,4_Thursday,0.0
36505,Plateau,Restaurant,Restaurant,Breakfast,2020-10-02,Friday,5_Friday,0.0
36506,Plateau,Restaurant,Restaurant,Breakfast,2020-10-03,Saturday,6_Saturday,0.0
36507,Plateau,Restaurant,Restaurant,Breakfast,2020-10-04,Sunday,7_Sunday,0.0
36508,Plateau,Restaurant,Restaurant,Breakfast,2020-10-05,Monday,1_Monday,0.0
36509,Plateau,Restaurant,Restaurant,Breakfast,2020-10-06,Tuesday,2_Tuesday,0.0
36510,Plateau,Restaurant,Restaurant,Breakfast,2020-10-07,Wednesday,3_Wednesday,0.0
36511,Plateau,Restaurant,Restaurant,Breakfast,2020-10-08,Thursday,4_Thursday,0.0
36512,Plateau,Restaurant,Restaurant,Breakfast,2020-10-09,Friday,5_Friday,0.0
36513,Plateau,Restaurant,Restaurant,Breakfast,2020-10-10,Saturday,6_Saturday,0.0
36514,Plateau,Restaurant,Restaurant,Breakfast,2020-10-11,Sunday,7_Sunday,0.0
36515,Plateau,Restaurant,Restaurant,Breakfast,2020-10-12,Monday,1_Monday,0.0
36516,Plateau,Restaurant,Restaurant,Breakfast,2020-10-13,Tuesday,2_Tuesday,0.0
36517,Plateau,Restaurant,Restaurant,Breakfast,2020-10-14,Wednesday,3_Wednesday,0.0
36518,Plateau,Restaurant,Restaurant,Breakfast,2020-10-15,Thursday,4_Thursday,0.0
36519,Plateau,Restaurant,Restaurant,Breakfast,2020-10-16,Friday,5_Friday,0.0
36520,Plateau,Restaurant,Restaurant,Breakfast,2020-10-17,Saturday,6_Saturday,0.0
36521,Plateau,Restaurant,Restaurant,Breakfast,2020-10-18,Sunday,7_Sunday,0.0
36522,Plateau,Restaurant,Restaurant,Breakfast,2020-10-19,Monday,1_Monday,0.0
36523,Plateau,Restaurant,Restaurant,Breakfast,2020-10-20,Tuesday,2_Tuesday,0.0
36524,Plateau,Restaurant,Restaurant,Breakfast,2020-10-21,Wednesday,3_Wednesday,0.0
36525,Plateau,Restaurant,Restaurant,Breakfast,2020-10-22,Thursday,4_Thursday,0.0
36526,Plateau,Restaurant,Restaurant,Breakfast,2020-10-23,Friday,5_Friday,0.0
36527,Plateau,Restaurant,Restaurant,Breakfast,2020-10-24,Saturday,6_Saturday,0.0
36528,Plateau,Restaurant,Restaurant,Breakfast,2020-10-25,Sunday,7_Sunday,0.0
36529,Plateau,Restaurant,Restaurant,Breakfast,2020-10-26,Monday,1_Monday,0.0
36530,Plateau,Restaurant,Restaurant,Breakfast,2020-10-27,Tuesday,2_Tuesday,0.0
36531,Plateau,Restaurant,Restaurant,Breakfast,2020-10-28,Wednesday,3_Wednesday,0.0
36532,Plateau,Restaurant,Restaurant,Breakfast,2020-10-29,Thursday,4_Thursday,0.0
36533,Plateau,Restaurant,Restaurant,Breakfast,2020-10-30,Friday,5_Friday,0.0
36534,Plateau,Restaurant,Restaurant,Breakfast,2020-10-31,Saturday,6_Saturday,0.0
36535,Plateau,Restaurant,Restaurant,Breakfast,2020-11-01,Sunday,7_Sunday,0.0
36536,Plateau,Restaurant,Restaurant,Breakfast,2020-11-02,Monday,1_Monday,0.0
36537,Plateau,Restaurant,Restaurant,Breakfast,2020-11-03,Tuesday,2_Tuesday,0.0
36538,Plateau,Restaurant,Restaurant,Breakfast,2020-11-04,Wednesday,3_Wednesday,0.0
36539,Plateau,Restaurant,Restaurant,Breakfast,2020-11-05,Thursday,4_Thursday,0.0
36540,Plateau,Restaurant,Restaurant,Breakfast,2020-11-06,Friday,5_Friday,0.0
36541,Plateau,Restaurant,Restaurant,Breakfast,2020-11-09,Monday,1_Monday,0.0
36542,Plateau,Restaurant,Restaurant,Breakfast,2020-11-10,Tuesday,2_Tuesday,0.0
36543,Plateau,Restaurant,Restaurant,Breakfast,2020-11-11,Wednesday,3_Wednesday,0.0
36544,Plateau,Restaurant,Restaurant,Breakfast,2020-11-12,Thursday,4_Thursday,0.0
36545,Plateau,Restaurant,Restaurant,Breakfast,2020-11-13,Friday,5_Friday,0.0
36546,Plateau,Restaurant,Restaurant,Breakfast,2020-11-14,Saturday,6_Saturday,0.0
36547,Plateau,Restaurant,Restaurant,Breakfast,2020-11-15,Sunday,7_Sunday,0.0
36548,Plateau,Restaurant,Restaurant,Breakfast,2020-11-16,Monday,1_Monday,0.0
36549,Plateau,Restaurant,Restaurant,Breakfast,2020-11-17,Tuesday,2_Tuesday,0.0
36550,Plateau,Restaurant,Restaurant,Breakfast,2020-11-18,Wednesday,3_Wednesday,0.0
36551,Plateau,Restaurant,Restaurant,Breakfast,2020-11-19,Thursday,4_Thursday,0.0
36552,Plateau,Restaurant,Restaurant,Breakfast,2020-11-20,Friday,5_Friday,0.0
36553,Plateau,Restaurant,Restaurant,Breakfast,2020-11-21,Saturday,6_Saturday,0.0
36554,Plateau,Restaurant,Restaurant,Breakfast,2020-11-22,Sunday,7_Sunday,0.0
36555,Plateau,Restaurant,Restaurant,Breakfast,2020-11-23,Monday,1_Monday,0.0
36556,Plateau,Restaurant,Restaurant,Breakfast,2020-11-24,Tuesday,2_Tuesday,0.0
36557,Plateau,Restaurant,Restaurant,Breakfast,2020-11-25,Wednesday,3_Wednesday,0.0
36558,Plateau,Restaurant,Restaurant,Breakfast,2020-11-26,Thursday,4_Thursday,0.0
36559,Plateau,Restaurant,Restaurant,Breakfast,2020-11-27,Friday,5_Friday,0.0
36560,Plateau,Restaurant,Restaurant,Breakfast,2020-11-28,Saturday,6_Saturday,0.0
36561,Plateau,Restaurant,Restaurant,Breakfast,2020-11-30,Monday,1_Monday,0.0
36562,Plateau,Restaurant,Restaurant,Breakfast,2020-12-01,Tuesday,2_Tuesday,0.0
36563,Plateau,Restaurant,Restaurant,Breakfast,2020-12-02,Wednesday,3_Wednesday,0.0
36564,Plateau,Restaurant,Restaurant,Breakfast,2020-12-03,Thursday,4_Thursday,0.0
36565,Plateau,Restaurant,Restaurant,Breakfast,2020-12-04,Friday,5_Friday,0.0
36566,Plateau,Restaurant,Restaurant,Breakfast,2020-12-05,Saturday,6_Saturday,0.0
36567,Plateau,Restaurant,Restaurant,Breakfast,2020-12-06,Sunday,7_Sunday,0.0
36568,Plateau,Restaurant,Restaurant,Breakfast,2020-12-07,Monday,1_Monday,0.0
36569,Plateau,Restaurant,Restaurant,Breakfast,2020-12-08,Tuesday,2_Tuesday,0.0
36570,Plateau,Restaurant,Restaurant,Dinner,2019-11-01,Friday,5_Friday,39.0
36571,Plateau,Restaurant,Restaurant,Dinner,2019-11-02,Saturday,6_Saturday,88.0
36572,Plateau,Restaurant,Restaurant,Dinner,2019-11-03,Sunday,7_Sunday,0.0
36573,Plateau,Restaurant,Restaurant,Dinner,2019-11-04,Monday,1_Monday,21.0
36574,Plateau,Restaurant,Restaurant,Dinner,2019-11-05,Tuesday,2_Tuesday,0.0
36575,Plateau,Restaurant,Restaurant,Dinner,2019-11-06,Wednesday,3_Wednesday,36.0
36576,Plateau,Restaurant,Restaurant,Dinner,2019-11-07,Thursday,4_Thursday,0.0
36577,Plateau,Restaurant,Restaurant,Dinner,2019-11-08,Friday,5_Friday,25.0
36578,Plateau,Restaurant,Restaurant,Dinner,2019-11-09,Saturday,6_Saturday,55.0
36579,Plateau,Restaurant,Restaurant,Dinner,2019-11-10,Sunday,7_Sunday,0.0
36580,Plateau,Restaurant,Restaurant,Dinner,2019-11-11,Monday,1_Monday,8.0
36581,Plateau,Restaurant,Restaurant,Dinner,2019-11-12,Tuesday,2_Tuesday,2.0
36582,Plateau,Restaurant,Restaurant,Dinner,2019-11-13,Wednesday,3_Wednesday,36.0
36583,Plateau,Restaurant,Restaurant,Dinner,2019-11-14,Thursday,4_Thursday,57.0
36584,Plateau,Restaurant,Restaurant,Dinner,2019-11-15,Friday,5_Friday,0.0
36585,Plateau,Restaurant,Restaurant,Dinner,2019-11-16,Saturday,6_Saturday,52.0
36586,Plateau,Restaurant,Restaurant,Dinner,2019-11-17,Sunday,7_Sunday,0.0
36587,Plateau,Restaurant,Restaurant,Dinner,2019-11-18,Monday,1_Monday,19.0
36588,Plateau,Restaurant,Restaurant,Dinner,2019-11-19,Tuesday,2_Tuesday,30.0
36589,Plateau,Restaurant,Restaurant,Dinner,2019-11-20,Wednesday,3_Wednesday,21.0
36590,Plateau,Restaurant,Restaurant,Dinner,2019-11-21,Thursday,4_Thursday,29.0
36591,Plateau,Restaurant,Restaurant,Dinner,2019-11-22,Friday,5_Friday,23.0
36592,Plateau,Restaurant,Restaurant,Dinner,2019-11-23,Saturday,6_Saturday,46.0
36593,Plateau,Restaurant,Restaurant,Dinner,2019-11-24,Sunday,7_Sunday,0.0
36594,Plateau,Restaurant,Restaurant,Dinner,2019-11-25,Monday,1_Monday,17.0
36595,Plateau,Restaurant,Restaurant,Dinner,2019-11-26,Tuesday,2_Tuesday,30.0
36596,Plateau,Restaurant,Restaurant,Dinner,2019-11-27,Wednesday,3_Wednesday,18.0
36597,Plateau,Restaurant,Restaurant,Dinner,2019-11-28,Thursday,4_Thursday,19.0
36598,Plateau,Restaurant,Restaurant,Dinner,2019-11-29,Friday,5_Friday,39.0
36599,Plateau,Restaurant,Restaurant,Dinner,2019-11-30,Saturday,6_Saturday,31.0
36600,Plateau,Restaurant,Restaurant,Dinner,2019-12-01,Sunday,7_Sunday,0.0
36601,Plateau,Restaurant,Restaurant,Dinner,2019-12-02,Monday,1_Monday,32.0
36602,Plateau,Restaurant,Restaurant,Dinner,2019-12-03,Tuesday,2_Tuesday,19.0
36603,Plateau,Restaurant,Restaurant,Dinner,2019-12-04,Wednesday,3_Wednesday,28.0
36604,Plateau,Restaurant,Restaurant,Dinner,2019-12-05,Thursday,4_Thursday,36.0
36605,Plateau,Restaurant,Restaurant,Dinner,2019-12-06,Friday,5_Friday,35.0
36606,Plateau,Restaurant,Restaurant,Dinner,2019-12-07,Saturday,6_Saturday,41.0
36607,Plateau,Restaurant,Restaurant,Dinner,2019-12-08,Sunday,7_Sunday,0.0
36608,Plateau,Restaurant,Restaurant,Dinner,2019-12-09,Monday,1_Monday,0.0
36609,Plateau,Restaurant,Restaurant,Dinner,2019-12-10,Tuesday,2_Tuesday,92.0
36610,Plateau,Restaurant,Restaurant,Dinner,2020-10-01,Thursday,4_Thursday,17.0
36611,Plateau,Restaurant,Restaurant,Dinner,2020-10-02,Friday,5_Friday,57.0
36612,Plateau,Restaurant,Restaurant,Dinner,2020-10-03,Saturday,6_Saturday,94.0
36613,Plateau,Restaurant,Restaurant,Dinner,2020-10-04,Sunday,7_Sunday,0.0
36614,Plateau,Restaurant,Restaurant,Dinner,2020-10-05,Monday,1_Monday,0.0
36615,Plateau,Restaurant,Restaurant,Dinner,2020-10-06,Tuesday,2_Tuesday,0.0
36616,Plateau,Restaurant,Restaurant,Dinner,2020-10-07,Wednesday,3_Wednesday,27.0
36617,Plateau,Restaurant,Restaurant,Dinner,2020-10-08,Thursday,4_Thursday,18.0
36618,Plateau,Restaurant,Restaurant,Dinner,2020-10-09,Friday,5_Friday,59.0
36619,Plateau,Restaurant,Restaurant,Dinner,2020-10-10,Saturday,6_Saturday,85.0
36620,Plateau,Restaurant,Restaurant,Dinner,2020-10-11,Sunday,7_Sunday,0.0
36621,Plateau,Restaurant,Restaurant,Dinner,2020-10-12,Monday,1_Monday,0.0
36622,Plateau,Restaurant,Restaurant,Dinner,2020-10-13,Tuesday,2_Tuesday,0.0
36623,Plateau,Restaurant,Restaurant,Dinner,2020-10-14,Wednesday,3_Wednesday,13.0
36624,Plateau,Restaurant,Restaurant,Dinner,2020-10-15,Thursday,4_Thursday,23.0
36625,Plateau,Restaurant,Restaurant,Dinner,2020-10-16,Friday,5_Friday,72.0
36626,Plateau,Restaurant,Restaurant,Dinner,2020-10-17,Saturday,6_Saturday,75.0
36627,Plateau,Restaurant,Restaurant,Dinner,2020-10-18,Sunday,7_Sunday,0.0
36628,Plateau,Restaurant,Restaurant,Dinner,2020-10-19,Monday,1_Monday,0.0
36629,Plateau,Restaurant,Restaurant,Dinner,2020-10-20,Tuesday,2_Tuesday,0.0
36630,Plateau,Restaurant,Restaurant,Dinner,2020-10-21,Wednesday,3_Wednesday,17.0
36631,Plateau,Restaurant,Restaurant,Dinner,2020-10-22,Thursday,4_Thursday,4.0
36632,Plateau,Restaurant,Restaurant,Dinner,2020-10-23,Friday,5_Friday,43.0
36633,Plateau,Restaurant,Restaurant,Dinner,2020-10-24,Saturday,6_Saturday,75.0
36634,Plateau,Restaurant,Restaurant,Dinner,2020-10-25,Sunday,7_Sunday,0.0
36635,Plateau,Restaurant,Restaurant,Dinner,2020-10-26,Monday,1_Monday,0.0
36636,Plateau,Restaurant,Restaurant,Dinner,2020-10-27,Tuesday,2_Tuesday,0.0
36637,Plateau,Restaurant,Restaurant,Dinner,2020-10-28,Wednesday,3_Wednesday,26.0
36638,Plateau,Restaurant,Restaurant,Dinner,2020-10-29,Thursday,4_Thursday,36.0
36639,Plateau,Restaurant,Restaurant,Dinner,2020-10-30,Friday,5_Friday,59.0
36640,Plateau,Restaurant,Restaurant,Dinner,2020-10-31,Saturday,6_Saturday,89.0
36641,Plateau,Restaurant,Restaurant,Dinner,2020-11-01,Sunday,7_Sunday,0.0
36642,Plateau,Restaurant,Restaurant,Dinner,2020-11-02,Monday,1_Monday,38.0
36643,Plateau,Restaurant,Restaurant,Dinner,2020-11-03,Tuesday,2_Tuesday,50.0
36644,Plateau,Restaurant,Restaurant,Dinner,2020-11-04,Wednesday,3_Wednesday,60.0
36645,Plateau,Restaurant,Restaurant,Dinner,2020-11-05,Thursday,4_Thursday,0.0
36646,Plateau,Restaurant,Restaurant,Dinner,2020-11-06,Friday,5_Friday,0.0
36647,Plateau,Restaurant,Restaurant,Dinner,2020-11-09,Monday,1_Monday,0.0
36648,Plateau,Restaurant,Restaurant,Dinner,2020-11-10,Tuesday,2_Tuesday,0.0
36649,Plateau,Restaurant,Restaurant,Dinner,2020-11-11,Wednesday,3_Wednesday,0.0
36650,Plateau,Restaurant,Restaurant,Dinner,2020-11-12,Thursday,4_Thursday,0.0
36651,Plateau,Restaurant,Restaurant,Dinner,2020-11-13,Friday,5_Friday,0.0
36652,Plateau,Restaurant,Restaurant,Dinner,2020-11-14,Saturday,6_Saturday,0.0
36653,Plateau,Restaurant,Restaurant,Dinner,2020-11-15,Sunday,7_Sunday,0.0
36654,Plateau,Restaurant,Restaurant,Dinner,2020-11-16,Monday,1_Monday,0.0
36655,Plateau,Restaurant,Restaurant,Dinner,2020-11-17,Tuesday,2_Tuesday,0.0
36656,Plateau,Restaurant,Restaurant,Dinner,2020-11-18,Wednesday,3_Wednesday,0.0
36657,Plateau,Restaurant,Restaurant,Dinner,2020-11-19,Thursday,4_Thursday,0.0
36658,Plateau,Restaurant,Restaurant,Dinner,2020-11-20,Friday,5_Friday,0.0
36659,Plateau,Restaurant,Restaurant,Dinner,2020-11-21,Saturday,6_Saturday,0.0
36660,Plateau,Restaurant,Restaurant,Dinner,2020-11-22,Sunday,7_Sunday,0.0
36661,Plateau,Restaurant,Restaurant,Dinner,2020-11-23,Monday,1_Monday,0.0
36662,Plateau,Restaurant,Restaurant,Dinner,2020-11-24,Tuesday,2_Tuesday,0.0
36663,Plateau,Restaurant,Restaurant,Dinner,2020-11-25,Wednesday,3_Wednesday,0.0
36664,Plateau,Restaurant,Restaurant,Dinner,2020-11-26,Thursday,4_Thursday,0.0
36665,Plateau,Restaurant,Restaurant,Dinner,2020-11-27,Friday,5_Friday,0.0
36666,Plateau,Restaurant,Restaurant,Dinner,2020-11-28,Saturday,6_Saturday,0.0
36667,Plateau,Restaurant,Restaurant,Dinner,2020-11-30,Monday,1_Monday,0.0
36668,Plateau,Restaurant,Restaurant,Dinner,2020-12-01,Tuesday,2_Tuesday,0.0
36669,Plateau,Restaurant,Restaurant,Dinner,2020-12-02,Wednesday,3_Wednesday,16.0
36670,Plateau,Restaurant,Restaurant,Dinner,2020-12-03,Thursday,4_Thursday,37.0
36671,Plateau,Restaurant,Restaurant,Dinner,2020-12-04,Friday,5_Friday,58.0
36672,Plateau,Restaurant,Restaurant,Dinner,2020-12-05,Saturday,6_Saturday,87.0
36673,Plateau,Restaurant,Restaurant,Dinner,2020-12-06,Sunday,7_Sunday,0.0
36674,Plateau,Restaurant,Restaurant,Dinner,2020-12-07,Monday,1_Monday,13.0
36675,Plateau,Restaurant,Restaurant,Dinner,2020-12-08,Tuesday,2_Tuesday,11.0
36676,Plateau,Restaurant,Restaurant,Lunch,2019-11-01,Friday,5_Friday,17.0
36677,Plateau,Restaurant,Restaurant,Lunch,2019-11-02,Saturday,6_Saturday,30.0
36678,Plateau,Restaurant,Restaurant,Lunch,2019-11-03,Sunday,7_Sunday,0.0
36679,Plateau,Restaurant,Restaurant,Lunch,2019-11-04,Monday,1_Monday,22.0
36680,Plateau,Restaurant,Restaurant,Lunch,2019-11-05,Tuesday,2_Tuesday,28.0
36681,Plateau,Restaurant,Restaurant,Lunch,2019-11-06,Wednesday,3_Wednesday,34.0
36682,Plateau,Restaurant,Restaurant,Lunch,2019-11-07,Thursday,4_Thursday,28.0
36683,Plateau,Restaurant,Restaurant,Lunch,2019-11-08,Friday,5_Friday,14.0
36684,Plateau,Restaurant,Restaurant,Lunch,2019-11-09,Saturday,6_Saturday,34.0
36685,Plateau,Restaurant,Restaurant,Lunch,2019-11-10,Sunday,7_Sunday,0.0
36686,Plateau,Restaurant,Restaurant,Lunch,2019-11-11,Monday,1_Monday,25.0
36687,Plateau,Restaurant,Restaurant,Lunch,2019-11-12,Tuesday,2_Tuesday,20.0
36688,Plateau,Restaurant,Restaurant,Lunch,2019-11-13,Wednesday,3_Wednesday,22.0
36689,Plateau,Restaurant,Restaurant,Lunch,2019-11-14,Thursday,4_Thursday,46.0
36690,Plateau,Restaurant,Restaurant,Lunch,2019-11-15,Friday,5_Friday,23.0
36691,Plateau,Restaurant,Restaurant,Lunch,2019-11-16,Saturday,6_Saturday,41.0
36692,Plateau,Restaurant,Restaurant,Lunch,2019-11-17,Sunday,7_Sunday,0.0
36693,Plateau,Restaurant,Restaurant,Lunch,2019-11-18,Monday,1_Monday,16.0
36694,Plateau,Restaurant,Restaurant,Lunch,2019-11-19,Tuesday,2_Tuesday,38.0
