,Restaurant,Week,Day,This Week,Last Week,Last Year,vs. LW,vs. LW %,vs. LY,vs. LY %
1305,East 59th,Four Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1304,East 59th,Four Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
501,East 59th,Four Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
502,East 59th,Four Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
117,East 59th,Four Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
500,East 59th,Five Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1302,East 59th,Five Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1303,East 59th,Five Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
116,East 59th,Five Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1306,East 59th,Six Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
508,East 59th,Six Weeks,Saturday,3.0,0.0,6.0,3.0,3.0,-3.0,-0.5
120,East 59th,Six Weeks,Full Week,3.0,0.0,6.0,3.0,3.0,-3.0,-0.5
1815,East 59th,Seven Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
119,East 59th,Seven Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
499,East 59th,Eight Weeks,Friday,3.0,0.0,0.0,3.0,3.0,3.0,3.0
1812,East 59th,Eight Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
115,East 59th,Eight Weeks,Full Week,3.0,0.0,0.0,3.0,3.0,3.0,3.0
526,Fish Market,This Week,Tuesday,6.0,0.0,19.0,6.0,6.0,-13.0,-0.6842105263157895
527,Fish Market,This Week,Wednesday,5.0,5.0,6.0,0.0,0.2,-1.0,-0.16666666666666666
525,Fish Market,This Week,Thursday,7.0,-1.0,3.0,8.0,-8.0,4.0,1.3333333333333333
523,Fish Market,This Week,Friday,6.0,2.0,0.0,4.0,2.0,6.0,6.0
524,Fish Market,This Week,Saturday,0.0,7.0,6.0,-7.0,-1.0,-6.0,-1.0
130,Fish Market,This Week,Full Week,24.0,13.0,34.0,11.0,0.8461538461538461,-10.0,-0.29411764705882354
1313,Fish Market,Next Week,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
522,Fish Market,Next Week,Tuesday,0.0,0.0,8.0,0.0,1.0,-8.0,-1.0
1314,Fish Market,Next Week,Wednesday,0.0,4.0,5.0,-4.0,-1.0,-5.0,-1.0
521,Fish Market,Next Week,Thursday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
519,Fish Market,Next Week,Friday,0.0,2.0,4.0,-2.0,-1.0,-4.0,-1.0
520,Fish Market,Next Week,Saturday,0.0,0.0,3.0,0.0,1.0,-3.0,-1.0
127,Fish Market,Next Week,Full Week,0.0,6.0,22.0,-6.0,-1.0,-22.0,-1.0
1318,Fish Market,Two Weeks,Tuesday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
529,Fish Market,Two Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1316,Fish Market,Two Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1317,Fish Market,Two Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
132,Fish Market,Two Weeks,Full Week,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1315,Fish Market,Three Weeks,Monday,0.0,-3.0,0.0,3.0,-1.0,0.0,1.0
1842,Fish Market,Three Weeks,Tuesday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
528,Fish Market,Three Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1840,Fish Market,Three Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1841,Fish Market,Three Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
131,Fish Market,Three Weeks,Full Week,0.0,-3.0,2.0,3.0,-1.0,-2.0,-1.0
518,Fish Market,Four Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1312,Fish Market,Four Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
517,Fish Market,Four Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1834,Fish Market,Four Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
126,Fish Market,Four Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1830,Fish Market,Five Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1832,Fish Market,Five Weeks,Tuesday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1833,Fish Market,Five Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1831,Fish Market,Five Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
125,Fish Market,Five Weeks,Full Week,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1839,Fish Market,Six Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1838,Fish Market,Six Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
129,Fish Market,Six Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1836,Fish Market,Seven Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1837,Fish Market,Seven Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1835,Fish Market,Seven Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
128,Fish Market,Seven Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1829,Fish Market,Eight Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
124,Fish Market,Eight Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
542,Fiume,This Week,Tuesday,3.0,0.0,5.0,3.0,3.0,-2.0,-0.4
543,Fiume,This Week,Wednesday,13.0,12.0,4.0,1.0,0.08333333333333333,9.0,2.25
541,Fiume,This Week,Thursday,6.0,2.0,0.0,4.0,2.0,6.0,6.0
538,Fiume,This Week,Friday,17.0,7.0,3.0,10.0,1.4285714285714286,14.0,4.666666666666667
539,Fiume,This Week,Saturday,15.0,11.0,25.0,4.0,0.36363636363636365,-10.0,-0.4
540,Fiume,This Week,Sunday,12.0,6.0,0.0,6.0,1.0,12.0,12.0
138,Fiume,This Week,Full Week,66.0,38.0,37.0,28.0,0.7368421052631579,29.0,0.7837837837837838
535,Fiume,Next Week,Tuesday,6.0,16.0,0.0,-10.0,-0.625,6.0,6.0
536,Fiume,Next Week,Wednesday,10.0,2.0,0.0,8.0,4.0,10.0,10.0
534,Fiume,Next Week,Thursday,0.0,-1.0,2.0,1.0,-1.0,-2.0,-1.0
531,Fiume,Next Week,Friday,5.0,6.0,2.0,-1.0,-0.16666666666666666,3.0,1.5
532,Fiume,Next Week,Saturday,0.0,11.0,0.0,-11.0,-1.0,0.0,1.0
533,Fiume,Next Week,Sunday,0.0,6.0,0.0,-6.0,-1.0,0.0,1.0
135,Fiume,Next Week,Full Week,21.0,40.0,4.0,-19.0,-0.475,17.0,4.25
1859,Fiume,Two Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
548,Fiume,Two Weeks,Tuesday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
549,Fiume,Two Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
547,Fiume,Two Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
546,Fiume,Two Weeks,Friday,-7.0,0.0,0.0,-7.0,-7.0,-7.0,-7.0
1322,Fiume,Two Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1323,Fiume,Two Weeks,Sunday,0.0,6.0,0.0,-6.0,-1.0,0.0,1.0
140,Fiume,Two Weeks,Full Week,-7.0,6.0,2.0,-13.0,-2.1666666666666665,-9.0,-4.5
545,Fiume,Three Weeks,Tuesday,0.0,-5.0,0.0,5.0,-1.0,0.0,1.0
544,Fiume,Three Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1321,Fiume,Three Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1857,Fiume,Three Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1858,Fiume,Three Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
139,Fiume,Three Weeks,Full Week,0.0,-5.0,0.0,5.0,-1.0,0.0,1.0
530,Fiume,Four Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1319,Fiume,Four Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1853,Fiume,Four Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
134,Fiume,Four Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1852,Fiume,Five Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1851,Fiume,Five Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1850,Fiume,Five Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
133,Fiume,Five Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1856,Fiume,Six Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1855,Fiume,Six Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
537,Fiume,Six Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
137,Fiume,Six Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1854,Fiume,Seven Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1320,Fiume,Seven Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
136,Fiume,Seven Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
579,German Gymnasium,This Week,Tuesday,-9.0,0.0,40.0,-9.0,-9.0,-49.0,-1.225
580,German Gymnasium,This Week,Wednesday,37.0,30.0,23.0,7.0,0.23333333333333334,14.0,0.6086956521739131
578,German Gymnasium,This Week,Thursday,22.0,29.0,20.0,-7.0,-0.2413793103448276,2.0,0.1
575,German Gymnasium,This Week,Friday,25.0,27.0,29.0,-2.0,-0.07407407407407407,-4.0,-0.13793103448275862
576,German Gymnasium,This Week,Saturday,47.0,57.0,32.0,-10.0,-0.17543859649122806,15.0,0.46875
577,German Gymnasium,This Week,Sunday,39.0,57.0,37.0,-18.0,-0.3157894736842105,2.0,0.05405405405405406
147,German Gymnasium,This Week,Full Week,161.0,200.0,181.0,-39.0,-0.195,-20.0,-0.11049723756906077
564,German Gymnasium,Next Week,Monday,21.0,6.0,15.0,15.0,2.5,6.0,0.4
568,German Gymnasium,Next Week,Tuesday,16.0,34.0,14.0,-18.0,-0.5294117647058824,2.0,0.14285714285714285
569,German Gymnasium,Next Week,Wednesday,45.0,35.0,-7.0,10.0,0.2857142857142857,52.0,-7.428571428571429
567,German Gymnasium,Next Week,Thursday,56.0,8.0,12.0,48.0,6.0,44.0,3.6666666666666665
563,German Gymnasium,Next Week,Friday,22.0,11.0,11.0,11.0,1.0,11.0,1.0
565,German Gymnasium,Next Week,Saturday,34.0,56.0,10.0,-22.0,-0.39285714285714285,24.0,2.4
566,German Gymnasium,Next Week,Sunday,3.0,8.0,16.0,-5.0,-0.625,-13.0,-0.8125
144,German Gymnasium,Next Week,Full Week,197.0,158.0,71.0,39.0,0.2468354430379747,126.0,1.7746478873239437
589,German Gymnasium,Two Weeks,Monday,26.0,0.0,10.0,26.0,26.0,16.0,1.6
593,German Gymnasium,Two Weeks,Tuesday,4.0,20.0,11.0,-16.0,-0.8,-7.0,-0.6363636363636364
594,German Gymnasium,Two Weeks,Wednesday,7.0,15.0,5.0,-8.0,-0.5333333333333333,2.0,0.4
592,German Gymnasium,Two Weeks,Thursday,21.0,10.0,0.0,11.0,1.1,21.0,21.0
588,German Gymnasium,Two Weeks,Friday,13.0,12.0,0.0,1.0,0.08333333333333333,13.0,13.0
590,German Gymnasium,Two Weeks,Saturday,0.0,1.0,14.0,-1.0,-1.0,-14.0,-1.0
591,German Gymnasium,Two Weeks,Sunday,6.0,0.0,0.0,6.0,6.0,6.0,6.0
149,German Gymnasium,Two Weeks,Full Week,77.0,58.0,40.0,19.0,0.3275862068965517,37.0,0.925
582,German Gymnasium,Three Weeks,Monday,20.0,13.0,0.0,7.0,0.5384615384615384,20.0,20.0
586,German Gymnasium,Three Weeks,Tuesday,2.0,14.0,0.0,-12.0,-0.8571428571428571,2.0,2.0
587,German Gymnasium,Three Weeks,Wednesday,3.0,10.0,0.0,-7.0,-0.7,3.0,3.0
585,German Gymnasium,Three Weeks,Thursday,-2.0,4.0,4.0,-6.0,-1.5,-6.0,-1.5
581,German Gymnasium,Three Weeks,Friday,0.0,17.0,0.0,-17.0,-1.0,0.0,1.0
583,German Gymnasium,Three Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
584,German Gymnasium,Three Weeks,Sunday,0.0,6.0,0.0,-6.0,-1.0,0.0,1.0
148,German Gymnasium,Three Weeks,Full Week,23.0,64.0,4.0,-41.0,-0.640625,19.0,4.75
1326,German Gymnasium,Four Weeks,Monday,0.0,3.0,0.0,-3.0,-1.0,0.0,1.0
1327,German Gymnasium,Four Weeks,Tuesday,0.0,2.0,2.0,-2.0,-1.0,-2.0,-1.0
1328,German Gymnasium,Four Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
562,German Gymnasium,Four Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
559,German Gymnasium,Four Weeks,Friday,0.0,0.0,5.0,0.0,1.0,-5.0,-1.0
560,German Gymnasium,Four Weeks,Saturday,0.0,0.0,20.0,0.0,1.0,-20.0,-1.0
561,German Gymnasium,Four Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
143,German Gymnasium,Four Weeks,Full Week,0.0,5.0,27.0,-5.0,-1.0,-27.0,-1.0
1866,German Gymnasium,Five Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1867,German Gymnasium,Five Weeks,Tuesday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
558,German Gymnasium,Five Weeks,Wednesday,0.0,0.0,14.0,0.0,1.0,-14.0,-1.0
557,German Gymnasium,Five Weeks,Thursday,0.0,0.0,50.0,0.0,1.0,-50.0,-1.0
555,German Gymnasium,Five Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
556,German Gymnasium,Five Weeks,Saturday,0.0,0.0,-4.0,0.0,1.0,4.0,-1.0
1325,German Gymnasium,Five Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
142,German Gymnasium,Five Weeks,Full Week,0.0,0.0,62.0,0.0,1.0,-62.0,-1.0
1873,German Gymnasium,Six Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
574,German Gymnasium,Six Weeks,Wednesday,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
1872,German Gymnasium,Six Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1330,German Gymnasium,Six Weeks,Friday,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
572,German Gymnasium,Six Weeks,Saturday,3.0,0.0,0.0,3.0,3.0,3.0,3.0
573,German Gymnasium,Six Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
146,German Gymnasium,Six Weeks,Full Week,3.0,0.0,8.0,3.0,3.0,-5.0,-0.625
1869,German Gymnasium,Seven Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1870,German Gymnasium,Seven Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1871,German Gymnasium,Seven Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
571,German Gymnasium,Seven Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1868,German Gymnasium,Seven Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
570,German Gymnasium,Seven Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1329,German Gymnasium,Seven Weeks,Sunday,0.0,6.0,0.0,-6.0,-1.0,0.0,1.0
145,German Gymnasium,Seven Weeks,Full Week,0.0,6.0,0.0,-6.0,-1.0,0.0,1.0
1864,German Gymnasium,Eight Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1865,German Gymnasium,Eight Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1863,German Gymnasium,Eight Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1324,German Gymnasium,Eight Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1862,German Gymnasium,Eight Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
141,German Gymnasium,Eight Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1903,Issho Restaurant,This Week,Tuesday,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0
1343,Issho Restaurant,This Week,Wednesday,0.0,2.0,10.0,-2.0,-1.0,-10.0,-1.0
1902,Issho Restaurant,This Week,Thursday,0.0,0.0,6.0,0.0,1.0,-6.0,-1.0
1899,Issho Restaurant,This Week,Friday,0.0,0.0,9.0,0.0,1.0,-9.0,-1.0
1900,Issho Restaurant,This Week,Saturday,0.0,0.0,6.0,0.0,1.0,-6.0,-1.0
1901,Issho Restaurant,This Week,Sunday,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
156,Issho Restaurant,This Week,Full Week,0.0,2.0,36.0,-2.0,-1.0,-36.0,-1.0
1894,Issho Restaurant,Next Week,Monday,0.0,0.0,-1.0,0.0,1.0,1.0,-1.0
1895,Issho Restaurant,Next Week,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
616,Issho Restaurant,Next Week,Wednesday,0.0,0.0,9.0,0.0,1.0,-9.0,-1.0
615,Issho Restaurant,Next Week,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
612,Issho Restaurant,Next Week,Friday,0.0,0.0,-2.0,0.0,1.0,2.0,-1.0
613,Issho Restaurant,Next Week,Saturday,-8.0,0.0,4.0,-8.0,-8.0,-12.0,-3.0
614,Issho Restaurant,Next Week,Sunday,2.0,0.0,7.0,2.0,2.0,-5.0,-0.7142857142857143
153,Issho Restaurant,Next Week,Full Week,-6.0,0.0,17.0,-6.0,-6.0,-23.0,-1.3529411764705883
622,Issho Restaurant,Two Weeks,Monday,5.0,0.0,3.0,5.0,5.0,2.0,0.6666666666666666
626,Issho Restaurant,Two Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
627,Issho Restaurant,Two Weeks,Wednesday,-4.0,0.0,0.0,-4.0,-4.0,-4.0,-4.0
625,Issho Restaurant,Two Weeks,Thursday,8.0,-4.0,0.0,12.0,-3.0,8.0,8.0
1345,Issho Restaurant,Two Weeks,Friday,0.0,2.0,11.0,-2.0,-1.0,-11.0,-1.0
623,Issho Restaurant,Two Weeks,Saturday,0.0,-2.0,4.0,2.0,-1.0,-4.0,-1.0
624,Issho Restaurant,Two Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
158,Issho Restaurant,Two Weeks,Full Week,9.0,-4.0,18.0,13.0,-3.25,-9.0,-0.5
618,Issho Restaurant,Three Weeks,Monday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
621,Issho Restaurant,Three Weeks,Tuesday,2.0,0.0,8.0,2.0,2.0,-6.0,-0.75
1344,Issho Restaurant,Three Weeks,Wednesday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
620,Issho Restaurant,Three Weeks,Thursday,-2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0
1904,Issho Restaurant,Three Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
619,Issho Restaurant,Three Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
157,Issho Restaurant,Three Weeks,Full Week,0.0,2.0,10.0,-2.0,-1.0,-10.0,-1.0
1338,Issho Restaurant,Four Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1340,Issho Restaurant,Four Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1339,Issho Restaurant,Four Weeks,Thursday,0.0,-2.0,0.0,2.0,-1.0,0.0,1.0
610,Issho Restaurant,Four Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
611,Issho Restaurant,Four Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
152,Issho Restaurant,Four Weeks,Full Week,0.0,-2.0,0.0,2.0,-1.0,0.0,1.0
1893,Issho Restaurant,Five Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
608,Issho Restaurant,Five Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
609,Issho Restaurant,Five Weeks,Saturday,0.0,0.0,7.0,0.0,1.0,-7.0,-1.0
151,Issho Restaurant,Five Weeks,Full Week,0.0,0.0,7.0,0.0,1.0,-7.0,-1.0
1898,Issho Restaurant,Six Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1341,Issho Restaurant,Six Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1342,Issho Restaurant,Six Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1897,Issho Restaurant,Six Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
155,Issho Restaurant,Six Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1896,Issho Restaurant,Seven Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
617,Issho Restaurant,Seven Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
154,Issho Restaurant,Seven Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
607,Issho Restaurant,Eight Weeks,Monday,3.0,0.0,0.0,3.0,3.0,3.0,3.0
1337,Issho Restaurant,Eight Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
150,Issho Restaurant,Eight Weeks,Full Week,3.0,0.0,0.0,3.0,3.0,3.0,3.0
647,Launceston Place,This Week,Tuesday,-2.0,0.0,5.0,-2.0,-2.0,-7.0,-1.4
648,Launceston Place,This Week,Wednesday,5.0,4.0,12.0,1.0,0.25,-7.0,-0.5833333333333334
646,Launceston Place,This Week,Thursday,2.0,0.0,4.0,2.0,2.0,-2.0,-0.5
643,Launceston Place,This Week,Friday,8.0,-3.0,13.0,11.0,-3.6666666666666665,-5.0,-0.38461538461538464
644,Launceston Place,This Week,Saturday,0.0,0.0,10.0,0.0,1.0,-10.0,-1.0
645,Launceston Place,This Week,Sunday,4.0,0.0,2.0,4.0,4.0,2.0,1.0
165,Launceston Place,This Week,Full Week,17.0,1.0,46.0,16.0,16.0,-29.0,-0.6304347826086957
1913,Launceston Place,Next Week,Monday,0.0,0.0,3.0,0.0,1.0,-3.0,-1.0
640,Launceston Place,Next Week,Tuesday,4.0,2.0,11.0,2.0,1.0,-7.0,-0.6363636363636364
641,Launceston Place,Next Week,Wednesday,8.0,-3.0,8.0,11.0,-3.6666666666666665,0.0,0.125
639,Launceston Place,Next Week,Thursday,4.0,3.0,0.0,1.0,0.3333333333333333,4.0,4.0
636,Launceston Place,Next Week,Friday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
637,Launceston Place,Next Week,Saturday,0.0,-4.0,0.0,4.0,-1.0,0.0,1.0
638,Launceston Place,Next Week,Sunday,0.0,2.0,2.0,-2.0,-1.0,-2.0,-1.0
162,Launceston Place,Next Week,Full Week,18.0,0.0,24.0,18.0,18.0,-6.0,-0.25
1919,Launceston Place,Two Weeks,Monday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
656,Launceston Place,Two Weeks,Tuesday,0.0,5.0,0.0,-5.0,-1.0,0.0,1.0
657,Launceston Place,Two Weeks,Wednesday,4.0,-4.0,0.0,8.0,-2.0,4.0,4.0
655,Launceston Place,Two Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1351,Launceston Place,Two Weeks,Friday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1352,Launceston Place,Two Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
654,Launceston Place,Two Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
167,Launceston Place,Two Weeks,Full Week,4.0,1.0,4.0,3.0,3.0,0.0,0.25
652,Launceston Place,Three Weeks,Tuesday,0.0,0.0,-4.0,0.0,1.0,4.0,-1.0
653,Launceston Place,Three Weeks,Wednesday,2.0,-2.0,0.0,4.0,-2.0,2.0,2.0
651,Launceston Place,Three Weeks,Thursday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
1918,Launceston Place,Three Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
649,Launceston Place,Three Weeks,Saturday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
650,Launceston Place,Three Weeks,Sunday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
166,Launceston Place,Three Weeks,Full Week,6.0,-2.0,-2.0,8.0,-4.0,8.0,-4.0
1348,Launceston Place,Four Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1347,Launceston Place,Four Weeks,Thursday,0.0,4.0,0.0,-4.0,-1.0,0.0,1.0
1912,Launceston Place,Four Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
634,Launceston Place,Four Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
635,Launceston Place,Four Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
161,Launceston Place,Four Weeks,Full Week,0.0,4.0,0.0,-4.0,-1.0,0.0,1.0
1911,Launceston Place,Five Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1910,Launceston Place,Five Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
632,Launceston Place,Five Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
633,Launceston Place,Five Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
160,Launceston Place,Five Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1917,Launceston Place,Six Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1916,Launceston Place,Six Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1915,Launceston Place,Six Weeks,Friday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1349,Launceston Place,Six Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1350,Launceston Place,Six Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
164,Launceston Place,Six Weeks,Full Week,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1914,Launceston Place,Seven Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
642,Launceston Place,Seven Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
163,Launceston Place,Seven Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1909,Launceston Place,Eight Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1346,Launceston Place,Eight Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
